"Year,""Trade.Flow"",""Reporter"",""Commodity.Code"",""Trade.Value..US.."",""Group"""
"2018,""Exports"",""Australia"",204,658615,""Other countries"""
"2018,""Exports"",""Iceland"",204,200178,""Other countries"""
"2018,""Exports"",""Iceland"",204,48888,""Other countries"""
"2018,""Exports"",""Iceland"",204,367244,""Other countries"""
"2018,""Exports"",""Iceland"",204,100754,""Other countries"""
"2018,""Exports"",""New Zealand"",204,728294,""Other countries"""
"2018,""Exports"",""New Zealand"",204,1417995,""Other countries"""
"2018,""Exports"",""New Zealand"",204,1318684,""Other countries"""
"2018,""Exports"",""New Zealand"",204,1226028,""Other countries"""
"2018,""Exports"",""New Zealand"",204,820861,""Other countries"""
"2018,""Exports"",""New Zealand"",204,700201,""Other countries"""
"2018,""Exports"",""New Zealand"",204,356490,""Other countries"""
"2018,""Exports"",""New Zealand"",204,193465,""Other countries"""
"2018,""Exports"",""New Zealand"",204,128223,""Other countries"""
"2018,""Exports"",""New Zealand"",204,313401,""Other countries"""
"2018,""Exports"",""New Zealand"",204,143477,""Other countries"""
"2018,""Exports"",""New Zealand"",204,434849,""Other countries"""
"2018,""Exports"",""Norway"",204,1027,""Other countries"""
"2018,""Exports"",""Norway"",204,382,""Other countries"""
"2018,""Imports"",""Spain"",204,3930,""Other countries"""
"2018,""Imports"",""United Arab Emirates"",204,272,""Other countries"""
"2018,""Exports"",""Uruguay"",204,25989,""Other countries"""
"2019,""Exports"",""Australia"",204,845411,""Other countries"""
"2019,""Exports"",""Australia"",204,534367,""Other countries"""
"2019,""Exports"",""Australia"",204,335293,""Other countries"""
"2019,""Exports"",""Australia"",204,219914,""Other countries"""
"2019,""Exports"",""Australia"",204,432938,""Other countries"""
"2019,""Exports"",""Australia"",204,138110,""Other countries"""
"2019,""Exports"",""Australia"",204,360725,""Other countries"""
"2019,""Exports"",""Australia"",204,269357,""Other countries"""
"2019,""Exports"",""Australia"",204,191554,""Other countries"""
"2019,""Exports"",""Australia"",204,435676,""Other countries"""
"2019,""Exports"",""Brazil"",204,620,""Other countries"""
"2019,""Exports"",""Chile"",204,59562,""Other countries"""
"2019,""Exports"",""Iceland"",204,135133,""Other countries"""
"2019,""Exports"",""Iceland"",204,248551,""Other countries"""
"2019,""Exports"",""New Zealand"",204,818038,""Other countries"""
"2019,""Exports"",""New Zealand"",204,784829,""Other countries"""
"2019,""Exports"",""New Zealand"",204,1294275,""Other countries"""
"2019,""Exports"",""New Zealand"",204,984593,""Other countries"""
"2019,""Exports"",""New Zealand"",204,463875,""Other countries"""
"2019,""Exports"",""New Zealand"",204,353760,""Other countries"""
"2019,""Exports"",""New Zealand"",204,57600,""Other countries"""
"2019,""Exports"",""New Zealand"",204,45877,""Other countries"""
"2019,""Exports"",""New Zealand"",204,108487,""Other countries"""
"2019,""Exports"",""New Zealand"",204,227114,""Other countries"""
"2019,""Exports"",""New Zealand"",204,58368,""Other countries"""
"2019,""Exports"",""New Zealand"",204,132054,""Other countries"""
"2019,""Imports"",""Spain"",204,3033,""Other countries"""
"2019,""Exports"",""Turkey"",204,2948,""Other countries"""
"2019,""Exports"",""Turkey"",204,3350,""Other countries"""
"2019,""Exports"",""Turkey"",204,11467,""Other countries"""
"2019,""Exports"",""Turkey"",204,28428,""Other countries"""
"2019,""Exports"",""Turkey"",204,13138,""Other countries"""
"2019,""Exports"",""Turkey"",204,4642,""Other countries"""
"2019,""Exports"",""Turkey"",204,20707,""Other countries"""
"2019,""Exports"",""Turkey"",204,2364,""Other countries"""
"2019,""Exports"",""Turkey"",204,15357,""Other countries"""
"2019,""Exports"",""Turkey"",204,14036,""Other countries"""
"2019,""Exports"",""Turkey"",204,32422,""Other countries"""
"2019,""Exports"",""Turkey"",204,15100,""Other countries"""
"2020,""Exports"",""Australia"",204,167067,""Other countries"""
"2020,""Exports"",""Australia"",204,746026,""Other countries"""
"2020,""Exports"",""Australia"",204,155972,""Other countries"""
"2020,""Exports"",""Australia"",204,500809,""Other countries"""
"2020,""Exports"",""Australia"",204,405521,""Other countries"""
"2020,""Exports"",""Australia"",204,343263,""Other countries"""
"2020,""Exports"",""Australia"",204,200754,""Other countries"""
"2020,""Exports"",""Australia"",204,220428,""Other countries"""
"2020,""Exports"",""Australia"",204,120883,""Other countries"""
"2020,""Exports"",""Australia"",204,252632,""Other countries"""
"2020,""Exports"",""Iceland"",204,297759,""Other countries"""
"2020,""Exports"",""New Zealand"",204,468057,""Other countries"""
"2020,""Exports"",""New Zealand"",204,600040,""Other countries"""
"2020,""Exports"",""New Zealand"",204,539569,""Other countries"""
"2020,""Exports"",""New Zealand"",204,59008,""Other countries"""
"2020,""Exports"",""New Zealand"",204,151446,""Other countries"""
"2020,""Exports"",""New Zealand"",204,95600,""Other countries"""
"2020,""Exports"",""New Zealand"",204,240966,""Other countries"""
"2020,""Exports"",""New Zealand"",204,178087,""Other countries"""
"2020,""Exports"",""New Zealand"",204,60671,""Other countries"""
"2020,""Exports"",""New Zealand"",204,234887,""Other countries"""
"2020,""Exports"",""New Zealand"",204,340722,""Other countries"""
"2020,""Exports"",""New Zealand"",204,119751,""Other countries"""
"2020,""Exports"",""Norway"",204,192,""Other countries"""
"2020,""Exports"",""Norway"",204,155,""Other countries"""
"2020,""Imports"",""Switzerland"",204,22522,""Other countries"""
"2020,""Exports"",""Turkey"",204,7792,""Other countries"""
"2020,""Re-exports"",""Turkey"",204,7402,""Other countries"""
"2020,""Exports"",""Turkey"",204,16692,""Other countries"""
"2020,""Re-exports"",""Turkey"",204,16692,""Other countries"""
"2020,""Exports"",""Turkey"",204,2866,""Other countries"""
"2020,""Re-exports"",""Turkey"",204,2866,""Other countries"""
"2020,""Exports"",""Turkey"",204,547,""Other countries"""
"2020,""Re-exports"",""Turkey"",204,547,""Other countries"""
"2010,""Exports"",""Argentina"",205,3803724,""Other countries"""
"2010,""Exports"",""Argentina"",205,2915187,""Other countries"""
"2010,""Exports"",""Argentina"",205,3175159,""Other countries"""
"2010,""Exports"",""Argentina"",205,3091798,""Other countries"""
"2010,""Exports"",""Argentina"",205,2429505,""Other countries"""
"2010,""Exports"",""Argentina"",205,2545008,""Other countries"""
"2010,""Exports"",""Argentina"",205,2493757,""Other countries"""
"2010,""Exports"",""Argentina"",205,2837509,""Other countries"""
"2010,""Exports"",""Argentina"",205,2701328,""Other countries"""
"2010,""Exports"",""Argentina"",205,2495167,""Other countries"""
"2010,""Exports"",""Argentina"",205,3098695,""Other countries"""
"2010,""Exports"",""Argentina"",205,3487519,""Other countries"""
"2010,""Exports"",""Australia"",205,175249,""Other countries"""
"2010,""Exports"",""Australia"",205,286875,""Other countries"""
"2010,""Exports"",""Australia"",205,290865,""Other countries"""
"2010,""Exports"",""Australia"",205,188430,""Other countries"""
"2010,""Exports"",""Australia"",205,463228,""Other countries"""
"2010,""Exports"",""Australia"",205,625428,""Other countries"""
"2010,""Exports"",""Australia"",205,512262,""Other countries"""
"2010,""Exports"",""Australia"",205,738050,""Other countries"""
"2010,""Exports"",""Australia"",205,787494,""Other countries"""
"2010,""Imports"",""EU-28"",205,224,""Other countries"""
"2010,""Exports"",""EU-28"",205,38147,""Other countries"""
"2010,""Imports"",""Germany"",205,224,""Other countries"""
"2010,""Exports"",""Iceland"",205,72647,""Other countries"""
"2010,""Exports"",""Iceland"",205,37528,""Other countries"""
"2010,""Exports"",""Iceland"",205,104161,""Other countries"""
"2010,""Exports"",""Italy"",205,38147,""Other countries"""
"2010,""Exports"",""Mexico"",205,310268,""Other countries"""
"2010,""Exports"",""Mexico"",205,423442,""Other countries"""
"2010,""Exports"",""Mexico"",205,236155,""Other countries"""
"2010,""Exports"",""Mexico"",205,110400,""Other countries"""
"2010,""Exports"",""Mexico"",205,290028,""Other countries"""
"2010,""Exports"",""Mexico"",205,350931,""Other countries"""
"2010,""Exports"",""Mexico"",205,112800,""Other countries"""
"2010,""Exports"",""Mexico"",205,185258,""Other countries"""
"2010,""Exports"",""Mexico"",205,531183,""Other countries"""
"2010,""Exports"",""Mexico"",205,355089,""Other countries"""
"2010,""Exports"",""Mexico"",205,396553,""Other countries"""
"2010,""Exports"",""New Zealand"",205,43974,""Other countries"""
"2010,""Exports"",""New Zealand"",205,47033,""Other countries"""
"2010,""Exports"",""New Zealand"",205,48937,""Other countries"""
"2010,""Exports"",""New Zealand"",205,125777,""Other countries"""
"2010,""Exports"",""New Zealand"",205,74353,""Other countries"""
"2010,""Exports"",""New Zealand"",205,46766,""Other countries"""
"2010,""Exports"",""New Zealand"",205,84584,""Other countries"""
"2010,""Exports"",""New Zealand"",205,123838,""Other countries"""
"2010,""Exports"",""Paraguay"",205,60000,""Other countries"""
"2010,""Exports"",""Uruguay"",205,538039,""Other countries"""
"2010,""Exports"",""Uruguay"",205,786485,""Other countries"""
"2010,""Exports"",""Uruguay"",205,588119,""Other countries"""
"2010,""Exports"",""Uruguay"",205,947769,""Other countries"""
"2010,""Exports"",""Uruguay"",205,536744,""Other countries"""
"2010,""Exports"",""Uruguay"",205,215406,""Other countries"""
"2010,""Exports"",""Uruguay"",205,627769,""Other countries"""
"2010,""Exports"",""Uruguay"",205,912343,""Other countries"""
"2010,""Exports"",""Uruguay"",205,793803,""Other countries"""
"2010,""Exports"",""Uruguay"",205,1455264,""Other countries"""
"2010,""Exports"",""Uruguay"",205,703925,""Other countries"""
"2010,""Exports"",""Uruguay"",205,1083845,""Other countries"""
"2011,""Exports"",""Argentina"",205,4231858,""Other countries"""
"2011,""Exports"",""Argentina"",205,5530842,""Other countries"""
"2011,""Exports"",""Argentina"",205,4676874,""Other countries"""
"2011,""Exports"",""Argentina"",205,3546841,""Other countries"""
"2011,""Exports"",""Argentina"",205,2867280,""Other countries"""
"2011,""Exports"",""Argentina"",205,3070076,""Other countries"""
"2011,""Exports"",""Argentina"",205,3693230,""Other countries"""
"2011,""Exports"",""Argentina"",205,4378751,""Other countries"""
"2011,""Exports"",""Argentina"",205,3364678,""Other countries"""
"2011,""Exports"",""Argentina"",205,3135552,""Other countries"""
"2011,""Exports"",""Argentina"",205,2255809,""Other countries"""
"2011,""Exports"",""Argentina"",205,2703454,""Other countries"""
"2011,""Exports"",""Australia"",205,916124,""Other countries"""
"2011,""Exports"",""Australia"",205,1170659,""Other countries"""
"2011,""Exports"",""Australia"",205,1178945,""Other countries"""
"2011,""Exports"",""Australia"",205,652595,""Other countries"""
"2011,""Exports"",""Australia"",205,500234,""Other countries"""
"2011,""Exports"",""Australia"",205,381609,""Other countries"""
"2011,""Exports"",""Australia"",205,681747,""Other countries"""
"2011,""Exports"",""Australia"",205,429742,""Other countries"""
"2011,""Exports"",""Australia"",205,439250,""Other countries"""
"2011,""Exports"",""Australia"",205,770641,""Other countries"""
"2011,""Exports"",""Australia"",205,588473,""Other countries"""
"2011,""Exports"",""Australia"",205,462721,""Other countries"""
"2011,""Exports"",""EU-28"",205,332140,""Other countries"""
"2011,""Exports"",""Bulgaria"",205,332137,""Other countries"""
"2011,""Exports"",""Iceland"",205,55700,""Other countries"""
"2011,""Exports"",""Iceland"",205,73828,""Other countries"""
"2011,""Exports"",""Iceland"",205,54273,""Other countries"""
"2011,""Exports"",""Iceland"",205,116444,""Other countries"""
"2011,""Exports"",""Iceland"",205,22978,""Other countries"""
"2011,""Exports"",""Mexico"",205,478292,""Other countries"""
"2011,""Exports"",""Mexico"",205,676279,""Other countries"""
"2011,""Exports"",""Mexico"",205,892263,""Other countries"""
"2011,""Exports"",""Mexico"",205,1289361,""Other countries"""
"2011,""Exports"",""Mexico"",205,916689,""Other countries"""
"2011,""Exports"",""Mexico"",205,638924,""Other countries"""
"2011,""Exports"",""Mexico"",205,1464233,""Other countries"""
"2011,""Exports"",""Mexico"",205,1319733,""Other countries"""
"2011,""Exports"",""Mexico"",205,1090479,""Other countries"""
"2011,""Exports"",""Mexico"",205,1754854,""Other countries"""
"2011,""Exports"",""Mexico"",205,1033797,""Other countries"""
"2011,""Exports"",""Mexico"",205,1202358,""Other countries"""
"2011,""Exports"",""New Zealand"",205,57392,""Other countries"""
"2011,""Exports"",""New Zealand"",205,128196,""Other countries"""
"2011,""Exports"",""New Zealand"",205,127921,""Other countries"""
"2011,""Exports"",""New Zealand"",205,171790,""Other countries"""
"2011,""Exports"",""New Zealand"",205,67147,""Other countries"""
"2011,""Exports"",""New Zealand"",205,127202,""Other countries"""
"2011,""Exports"",""New Zealand"",205,54696,""Other countries"""
"2011,""Exports"",""New Zealand"",205,52553,""Other countries"""
"2011,""Exports"",""New Zealand"",205,104736,""Other countries"""
"2011,""Exports"",""New Zealand"",205,119249,""Other countries"""
"2011,""Exports"",""Uruguay"",205,1977265,""Other countries"""
"2011,""Exports"",""Uruguay"",205,2030209,""Other countries"""
"2011,""Exports"",""Uruguay"",205,1277924,""Other countries"""
"2011,""Exports"",""Uruguay"",205,780569,""Other countries"""
"2011,""Exports"",""Uruguay"",205,754879,""Other countries"""
"2011,""Exports"",""Uruguay"",205,492629,""Other countries"""
"2011,""Exports"",""Uruguay"",205,1002032,""Other countries"""
"2011,""Exports"",""Uruguay"",205,373694,""Other countries"""
"2011,""Exports"",""Uruguay"",205,372294,""Other countries"""
"2011,""Exports"",""Uruguay"",205,665997,""Other countries"""
"2011,""Exports"",""Uruguay"",205,981471,""Other countries"""
"2011,""Exports"",""Uruguay"",205,1382198,""Other countries"""
"2012,""Exports"",""Argentina"",205,2161681,""Other countries"""
"2012,""Exports"",""Argentina"",205,3780132,""Other countries"""
"2012,""Exports"",""Argentina"",205,2018933,""Other countries"""
"2012,""Exports"",""Argentina"",205,3461487,""Other countries"""
"2012,""Exports"",""Argentina"",205,2858880,""Other countries"""
"2012,""Exports"",""Argentina"",205,3475779,""Other countries"""
"2012,""Exports"",""Argentina"",205,2889128,""Other countries"""
"2012,""Exports"",""Argentina"",205,3968639,""Other countries"""
"2012,""Exports"",""Argentina"",205,2271836,""Other countries"""
"2012,""Exports"",""Argentina"",205,2964194,""Other countries"""
"2012,""Exports"",""Argentina"",205,2928558,""Other countries"""
"2012,""Exports"",""Argentina"",205,2080241,""Other countries"""
"2012,""Exports"",""Australia"",205,471814,""Other countries"""
"2012,""Exports"",""Australia"",205,403537,""Other countries"""
"2012,""Exports"",""Australia"",205,459673,""Other countries"""
"2012,""Exports"",""Australia"",205,368236,""Other countries"""
"2012,""Exports"",""Australia"",205,226587,""Other countries"""
"2012,""Exports"",""Australia"",205,634673,""Other countries"""
"2012,""Exports"",""Australia"",205,475159,""Other countries"""
"2012,""Exports"",""Australia"",205,351382,""Other countries"""
"2012,""Exports"",""Australia"",205,842170,""Other countries"""
"2012,""Exports"",""Australia"",205,520072,""Other countries"""
